user,score
10486402,3.6613001205255684
24357725,3.5557993081610215
40247436,2.7742232434370138
6558822,2.8554146320797535
80346759,2.7538802218463574
64358540,3.167884873751213
20194887,2.7444673478595045
37493827,2.7930357153385876
12514,2.725020434846591
16915222,2.8015579684343352
22031540,2.733943844445987
14159749,2.9218772873778835
17177164,2.807515957244734
28054931,2.844651893723181
50209048,2.7701551893113523
23205582,2.8381411046540146
20192217,2.7919442516123927
14693427,2.722825266418238
23344327,2.7207027226983174
78914465,2.754030236196082
8785032,3.011933409753106
789522,3.0139328832893346
12522,2.724578479378341
27143680,2.7307127205073076
14159753,2.9213302444273785
36180812,2.8692417365532155
36179826,2.922786146371159
14429884,2.732737140566057
46802174,2.749517871521014
65407876,3.0313708451713235
84155323,2.7923555113216367
8629,2.7679718992099698
84935116,3.6262459971498133
24645354,2.9372626835550406
81586206,2.8016888669086977
44313067,2.7363115511401466
86258573,2.724051813544714
15741208,2.7246445388353764
20776642,2.736451978822594
15603550,2.829779460852083
6304662,2.7240674594251915
40503032,3.289643879216864
70845811,2.7737871147350455
12081832,2.7768352163086485
15990804,3.712598853868759
33956270,2.767860021854592
21240246,2.8107586569527347
16786977,2.7480140919461
73280169,2.7351612562462506
22816278,2.7483732406264587
82729057,2.8842389203471237
14,4.3129802710032
15,4.844238211002697
18,3.8832257127786076
14164297,2.7707366874632195
18701564,2.7301649159309447
26084867,2.7508041516047315
16786960,2.7485257529006915
364,3.4049237088622744
26562490,3.618875927797672
24254495,2.8232027334954073
34346874,2.829366885715887
8131532,2.8559245358665963
85198415,3.362727736507238
66061656,3.495739391943001
11162,2.7302429289725247
20709845,3.616679214792704
28058504,2.754721284932246
27406676,2.7259773542720587
21504231,2.772273211604454
67511677,2.7495086294759528
796777,2.7373945736491203
60741418,2.7310076503810814
30682999,2.730656830828633
14692160,2.730221677165984
36263656,3.1335500428180674
17567090,2.982188747742451
30552136,2.7294201905800177
42272068,2.77812703723277
71970144,2.7309758179872263
52160612,2.802446969841193
26893266,2.7405838482092584
22944485,2.8011639136604627
20788544,2.7403777056136525
48497147,3.59674872726418
16785653,2.772293025596102
17309709,2.775131989218971
17831080,2.8501492513636673
43656122,2.7548932277122122
23473936,2.7307812579604285
43581842,3.133377138336642
89587857,3.6367055167414524
44972648,2.78791834170802
17047975,2.767635872164299
24392055,2.7236864442951076
63833589,3.374520069444246
38798275,3.582267860419429
16188231,2.8595510423586115
26083506,3.260504942517433
78512875,2.8971770711127562
48901889,2.731024983772089
37761323,2.7253045932504305
23081710,2.722851691715452
59,3.4409589559830502
45750547,2.81560214375135
34130624,3.152821110367137
41158882,3.1522004845085836
24911937,2.774702991796887
21235708,3.2275646087051855
72886355,2.7379039035689963
17576806,2.7234521237073426
17477172,3.3171103462596725
28449772,2.7912461515782843
20993893,3.0116973193196133
61,3.4316952936942564
Abu Rikaz AlHijazi,1.7504590025552087
66,3.444607293972366
15711307,2.790430539148867
67,3.4246983756938354
60680020,3.0547630310889966
23598934,2.8306091693180475
17564849,3.5295083146079604
44564856,3.5296698568826725
77865400,2.767769603698197
18486881,2.839528449740985
22151283,3.3244208946625107
65756423,2.7307087599185644
69955035,2.7244126632795065
22290174,2.7781188053670913
17958309,3.4274069837494094
64285067,3.4440649795926954
5905672,2.7906470855237155
17047942,2.76911491727536
16801278,2.7223148231605547
29634116,2.7330004938816193
3027741,2.7232620975097825
18623624,2.7328354328787268
70518689,2.7301082756288806
27009528,2.7676527890896043
89,3.4076387811446565
38637988,3.192053654665196
62569901,2.9048918029365947
60820630,3.011843660781224
29246802,2.8940738610640384
25567318,2.7749547170352007
25439123,2.7302631255419993
30547657,2.778499618663944
43255524,3.2998488616090604
19930390,2.789574929741311
94,3.3705154010295137
23549952,2.9122608671530843
18099183,2.730189894664401
27088377,3.5905757418978324
25430797,3.0580089024533943
39590430,2.8079342083923295
40283158,3.170153939780474
36189240,2.7225802336743308
37759047,2.7384164859373947
77607672,2.7228620541859745
33947819,3.3547032981257923
25439136,2.7301551014087275
14549655,3.6619681009061074
14290217,2.9914928997964476
31337588,2.731305396302642
37226273,3.2755903712517846
26087083,2.9465002766134942
73540996,2.7496273825356727
22163234,2.729805667313946
39193324,3.0652363348479157
17819417,2.736199260016152
8925602,2.7242303714306386
35136765,2.7498102187320526
54274510,2.7366073105395388
14686320,2.8169773003505356
15607162,2.7496483523598068
2730791,3.6353332467900104
87438326,2.7224544343324717
22164556,2.721442925896644
17314208,2.72419389532436
17045321,2.8308175319203492
73402984,3.0853586703530818
17959609,3.068778337062338
54274523,2.736094467643474
22883042,3.3311990416173947
24920029,2.7238147187082515
43845784,2.7240614357809654
43845789,2.7235918744177186
49677012,3.6411383810025035
18358223,2.7770648436197076
25700550,2.735948340132251
80217183,3.5316110466563804
61845947,2.7346837239146864
58469406,2.7293735689920404
3839,2.9342786189306165
43915249,2.823801058875108
18883577,2.750997544444952
59645774,2.77871171310871
71326391,2.775090269836305
33951045,2.984358346784746
21632861,2.829836868356236
5899322,3.55629879059932
18221684,3.0840679019468586
19405086,2.8156742459114343
7215612,2.8074716926055756
29762396,2.7553196537944906
30024669,2.7520622738594662
21408463,3.223333235599008
22945756,2.777397272992123
20059402,2.8483613036840816
39325978,2.8950953138327606
15211018,2.8075497185644647
17568356,2.884040918710954
3840,2.9321828492336683
25700535,2.7368742522268046
17641457,3.214102124016217
25045672,2.7351364749016858
23606123,2.723400027885685
71308506,2.850209169183723
50073365,2.9273978661206477
64354960,3.0056086946761624
18882265,2.778109131286603
42469166,3.2735831938716564
15737980,2.750434937388317
57679502,2.7821462539106756
12853322,2.774950289585417
11666332,3.623232214190696
29361716,3.3669187208772877
14817235,2.825207734831188
15478893,2.728512983959411
18220372,3.496451056574186
16128589,2.807775527355745
6819202,2.9799156260576067
16338220,2.8476749181943957
17046694,2.793241566715194
27274025,2.732786480782266
20979547,2.778124102229717
18243006,2.7238850519838707
56538006,3.4852909240412444
17838598,2.723820807372612
20186316,3.54038831878254
796742,2.7385172937329703
59421485,2.72313619947666
21106227,2.958771257342919
20187649,3.1109282736106096
24905969,3.1516487544387113
50335015,2.991546839282813
الولاء البراء,1.8096394496398818
77333958,3.405563329194166
14272074,3.0651542615858722
90190539,2.723701520136431
55193708,2.72860852871725
17040749,3.4774504374280193
16259172,2.8177307201560966
55706607,3.57952347992414
59515255,2.7692593624039237
30365113,3.6061711153459433
22421168,2.7810531483860585
15214833,2.7364599259565727
74461072,2.730884036945336
12606,2.7259089455431207
12987492,2.7310039087418776
16488189,3.305869189276503
25700455,2.7375199240438306
15741507,2.724142484337177
78917010,2.7320414431358437
26281395,2.763479073902444
15077946,2.885086952376916
18226324,2.7934227703950807
18355971,2.834544541551993
15302243,2.7943752359271974
47853455,2.7307889773971903
24122272,2.8593377380601277
23080091,2.7335524829952105
62130903,3.0656792207361168
28842888,2.7944404651736705
79190576,2.788833872112969
12986172,2.7397939913222764
22810157,2.9583410347705934
74065788,2.741906998900179
43788154,2.7419670182270166
14824584,2.7208689187416186
88998315,3.110638115760936
16362171,3.3375488413808467
16387455,2.9801251093280383
787039,2.9579412518014316
16133176,2.729328396858978
30289734,2.7298918758763837
19010181,2.8816219968835455
40637667,2.848457652347171
24916615,2.7239395763815617
30548675,2.76136522069501
80753428,2.722827361857409
27473605,3.223876981500099
61614109,2.7385223163795134
47854765,2.721569716227263
85984200,3.5796484651168337
21717987,2.9184202106222354
75499905,3.1295574096821466
70526756,2.740217773838034
15733080,2.894978942056339
14638275,2.7330481607632313
50074759,2.8536256243083318
34087639,2.760297669448985
17432823,3.2089449065895947
5517052,2.7313615115865635
39588492,2.881675455572486
37493555,2.798963347338582
6434032,2.7325071054840717
39462492,2.7447212062250075
52233978,2.736209298901465
82976276,2.7833994458846085
29503203,2.7319771153720382
22001842,2.760737068821188
33696903,2.7328531499642255
64756543,2.7982134005477275
16669075,2.812120356977887
34087628,2.7611925728587745
54667957,2.7350525688414082
22818941,2.7284437774243195
68421737,3.182016523601208
70258048,2.980094787305566
52039654,2.9164698951494077
49197111,2.7925262487309697
36053533,2.765333310982619
14461856,3.4092463815514074
17571819,2.77697128647822
70398331,2.723644975199295
3284351,2.788018775408734
33556614,3.168990641445839
58503428,2.868621835223082
39854571,2.7682620834038527
51651628,2.751139460984219
49553257,2.7781992242469022
74328230,2.7373304403726424
70397002,2.730807556333582
24445207,3.3268517064842746
36707624,2.7888270048419725
81272035,2.7908011063392366
38932766,2.8943774560962416
20985029,2.720761588027497
40504516,3.0008990683575623
33038842,2.7675240907301357
15280385,2.829138783356489
33427423,2.916559931854023
28473073,3.271505693052886
14561266,2.7310282462459194
6557802,2.9011411581270226
36692853,2.74071820754969
60958611,2.7414558050125026
25690502,3.1529131968748967
16497974,3.0930954228774112
61615480,2.7317074570264466
28443212,3.6299534187410325
29504589,2.721663275247798
29320932,3.115302896105533
16953422,2.7684962919317893
82450558,2.7307314964606153
20976963,2.8503696469206448
17051476,2.7304787656277902
17565959,3.1472181727175257
42709064,2.7680135604875584
24785598,2.7238712750128293
29100407,3.1309507921215407
17312966,2.7334046759934454
44184220,2.723718794140574
23206595,2.8017454965112325
15870731,2.7321822950792685
409,3.602691677424241
59157393,3.489937450852274
20061482,2.789136674181909
23600184,2.792838183981073
21367758,3.0193306804209343
40830653,2.737321908490367
22905009,3.2622869678260025
5908232,2.741099680797551
14223089,2.737749146003945
19466284,2.7247537455542887
54220376,3.3631207767326563
12494672,3.6337670987806674
70267864,2.7232010029012255
15074032,3.63605005258155
60338420,2.74947051568232
82971470,3.0389659795461306
24124842,2.788688254548677
39540508,3.071492206172197
19407942,2.750515982289344
414,3.6400585456878227
87820847,3.098285638659151
12657,2.724569899367097
12721562,2.788360446779997
58464547,2.8153227233063522
23075573,2.8021179688183633
28727860,2.788630454305845
45876913,3.3218337331774093
24914038,2.737416526450087
20198170,2.723265794099839
12661,2.7240702442515072
18225073,2.82738581181447
19562171,2.730077547519085
67523921,2.723501306935673
15601293,2.949402263120597
20198176,2.72316942374423
19788830,3.050940640015106
32122428,2.7444487907965898
66718331,3.081597306952871
16916445,2.7774585139474306
14789627,3.226838813043437
43920155,2.732228060425954
19792093,3.2227025280908954
34609432,2.815847472122951
17050187,2.7351852953042934
35924781,2.732654251942065
15207668,2.9992747538636584
53489402,2.731369876481079
60951180,3.0761951914773387
22683985,2.77082557926611
79216402,2.735697470771543
Abu Layth Al Hindi,1.8182322935651924
23076883,2.7749059730830856
17832584,2.80465121641829
15075356,3.2139911400769123
18252643,2.810429205080557
85470531,2.7318970384222867
28713291,2.770855196067146
48061907,2.7228788965382797
18744935,3.348361911749498
67253401,2.7206834379675597
16684617,2.841393764914893
40901112,2.8080440831503903
64887076,2.815365353958966
33562422,2.77754942276697
14693542,2.7215489746590817
14157496,3.315989510096498
25307391,2.7371850770828856
8739,2.7641781009340867
29246465,3.6303180517864084
9576462,2.7751536781057333
24643042,3.380399305700673
84550010,2.7691854982844153
22679016,2.965554142173931
9448142,2.7344375826102616
84017557,3.5884750394365112
17176166,2.8395353079941428
18353356,2.999290240198028
25036080,2.7771823365957307
20381722,3.365134386839075
12616,2.7258537706749615
36576939,2.781215670159466
12615,2.726013285549893
19279066,2.73313658563188
18486928,2.8363798793136743
40756164,2.7749542494498587
60512692,2.8058952167312947
32644593,2.786448086137665
62128630,3.5708966501595905
43619324,2.7510525276662143
69085450,2.7375078809246407
28841598,2.8381002286846218
23601460,2.7705358305768497
23601463,2.771295056947404
3280841,2.916273630960002
22030310,2.7391912367113744
6104,2.8247429083307183
15074000,3.6384726503312854
64357318,3.5809953202019926
25306043,2.7548413306531865
52392135,2.72298318212268
16188285,2.772308384003625
20195823,2.736243284584435
77864139,2.7910481625269337
23601459,2.7705467588780173
37397645,2.7598850878985157
16729208,3.4221911792267017
15601251,2.9534534590117816
43267230,2.720951872661739
33695570,2.7397635822226665
32379490,2.884762636145931
1465521,2.7295014108919533
39589707,2.8306315472524464
21125490,2.815680643703172
15598731,2.842165064269317
69213953,2.778234153577024
17173838,2.983283884624101
43393001,2.777073084575803
35923533,2.7442149755937537
50203269,3.078564603713191
78651884,2.768195981741911
31068999,2.868317375982162
17704292,2.74970170919295
43581944,3.0189475088900553
83760133,2.8542154680006853
41682592,3.320737799159615
17172519,3.211934693482085
45636808,2.734435443944556
64230027,2.8816326810682096
58415569,2.801327605583328
54007305,2.8400174054478526
45875662,3.6220047282408245
14158749,3.0262543207686248
78273670,2.732781068331525
1186141,2.8119883875689617
39859386,2.721438458278704
65674880,2.7823382365059346
13176752,3.2647702856832255
32126010,2.722538894401706
36605674,2.722511522340991
36310752,2.937470754839155
49808035,2.916240646580675
18198521,2.777331664350188
46407688,2.7746047874683706
21365185,3.626364889465916
15184575,2.7283532574451
71172402,3.250627220695004
51520631,2.7506081700601035
31066313,3.1538242489041375
17629661,3.0507853552042525
14816063,2.8691957114183433
460493,2.735657381841706
14429792,2.732045644853538
26748609,2.740578580883903
19749162,2.8345724094625337
32515077,2.7510876580211474
42951403,2.8800928332211924
45963027,2.7780469966522907
73936512,2.7322332908565823
15606100,2.7703964376232038
59778931,2.7398636781094394
13504012,2.964755083616032
85219260,2.9516779991886883
12591,2.725711705378677
11262,2.729950345490227
60959985,2.7324816492313304
92416171,2.736756005641012
40720260,2.9919625736886433
14816095,2.867185227426355
52045421,2.7444280546491173
27132880,3.580777591439767
31591253,3.034989866797326
20457931,2.7367340804121616
38410960,2.8014741929190663
40771860,2.770120062258507
35405771,2.812667207639602
28582218,2.7707498865438036
22895163,2.7881431365923475
62138042,2.7409379620483154
14427196,2.7506231130919683
15338179,3.0678452913105025
68100060,2.720617924959397
56354901,2.8143027746698057
656013,2.92387510429081
2033771,2.7240084162291587
25603311,2.9765917921553675
68426509,2.8017025626293814
67789884,2.8845115240697217
16395978,2.7321723388915915
